Title,Source,Date,Url,Category,Ticker,Title_Sentiment,Content_Sentiment,Combined_Sentiment
FDA Endocrinologic and Metabolic Drugs Advisory Committee to hold a meeting,TipRanks,10/27/2024,https://finance.yahoo.com/news/fda-endocrinologic-metabolic-drugs-advisory-213506159.html,Stock,LXRX,0.0,0.8181,0.57267
Weekly Roundup on the Cannabis Sector & Psychedelic Sector 10-28-2024,Market Exclusive,10/27/2024,https://finance.yahoo.com/news/weekly-roundup-cannabis-sector-psychedelic-213404393.html,Stock,REFI,0.0,0.9985,0.69895
Weekly Roundup on the Cannabis Sector & Psychedelic Sector 10-28-2024,Market Exclusive,10/27/2024,https://finance.yahoo.com/news/weekly-roundup-cannabis-sector-psychedelic-213404393.html,Stock,MIRA,0.0,0.9985,0.69895
Weekly Roundup on the Cannabis Sector & Psychedelic Sector 10-28-2024,Market Exclusive,10/27/2024,https://finance.yahoo.com/news/weekly-roundup-cannabis-sector-psychedelic-213404393.html,Stock,CGC,0.0,0.9985,0.69895
How a Mumbai Drugmaker Is Helping Putin Get Nvidia AI Chips,Bloomberg,10/27/2024,https://finance.yahoo.com/news/mumbai-drugmaker-helping-putin-nvidia-210019312.html,Stock,NVDA,0.296,0.9677,0.7661899999999999
How a Mumbai Drugmaker Is Helping Putin Get Nvidia AI Chips,Bloomberg,10/27/2024,https://finance.yahoo.com/news/mumbai-drugmaker-helping-putin-nvidia-210019312.html,Stock,DELL,0.296,0.9677,0.7661899999999999
How a Mumbai Drugmaker Is Helping Putin Get Nvidia AI Chips,Bloomberg,10/27/2024,https://finance.yahoo.com/news/mumbai-drugmaker-helping-putin-nvidia-210019312.html,Stock,AMD,0.296,0.9677,0.7661899999999999
Should you buy Tesla stock now? The EV maker is charging up for the next wave of growth,Fortune,10/27/2024,https://finance.yahoo.com/news/buy-tesla-stock-now-ev-203226433.html,Stock,TSLA,0.6162,0.9834,0.87324
Newmont Cadia Awarded The Copper Mark and The Molybdenum Mark,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027446724/en/Cadia,Stock,NEM,0.4019,,
Palantir's Stock Is Up 161% This Year. Is It Too Expensive to Buy?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/6e5fac99-4c34-3420-9cc3-c84c28afd0b6/palantir%27s-stock-is-up-161%25.html,Stock,PLTR,0.3612,,
Lyft to Pay $2.1 Million to Resolve FTC Claims Over Driver Pay,The Information,10/27/2024,https://finance.yahoo.com/m/9a762c48-ae62-3b5e-b71f-0921e1beb658/lyft-to-pay-%242.1-million-to.html,Stock,LYFT,0.0077,0.3919,0.27664
Longeveron Presents Lomecel-B Long-term Transplant-free Survival Data in Hypoplastic Left Heart Syndrome (HLHS) at the Congenital Heart Surgeons' Society (CHSS) 51st Annual Meeting,GlobeNewswire,10/27/2024,https://www.globenewswire.com/news-release/2024/10/27/2969739/0/en/Longeveron-Presents-Lomecel-B-Long-term-Transplant-free-Survival-Data-in-Hypoplastic-Left-Heart-Syndrome-HLHS-at-the-Congenital-Heart-Surgeons-Society-CHSS-51st-Annual-Meeting.html,Stock,LGVN,0.058,0.98,0.7033999999999999
Is United Airlines Stock a Buy?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/ff06edbc-aac6-3fda-9032-a688185f3ed4/is-united-airlines-stock-a.html,Stock,UAL,0.4282,0.9976,0.82678
Is Summit Therapeutics a Millionaire Maker?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/a396c07c-4d6b-3876-9691-0485d95c150b/is-summit-therapeutics-a.html,Stock,SMMT,0.0013,0.9957,0.69738
Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/775f3785-ba23-335a-a0e6-80e42f33e9fe/should-you-buy-the-3.html,Stock,VZ,0.009,0.9982,0.70144
Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/775f3785-ba23-335a-a0e6-80e42f33e9fe/should-you-buy-the-3.html,Stock,CVX,0.009,0.9982,0.70144
Douglas Elliman Board Pushed for CEO Howard Lorbers Exit Amid Culture Concerns,The Wall Street Journal,10/27/2024,https://finance.yahoo.com/m/cdacd702-f501-3dd0-ab19-7a03dd31987f/douglas-elliman-board-pushed.html,Stock,DOUG,0.0,-0.0052,-0.0036399999999999
Olin price target lowered to $50 from $55 at JPMorgan,TipRanks,10/27/2024,https://finance.yahoo.com/news/olin-price-target-lowered-50-173024584.html,Stock,OLN,-0.128,0.8276,0.54092
Saia price target lowered to $499 from $501 at JPMorgan,TipRanks,10/27/2024,https://finance.yahoo.com/news/saia-price-target-lowered-499-173018621.html,Stock,SAIA,-0.128,0.2204,0.11588
Colgate-Palmolive price target lowered to $109 from $114 at JPMorgan,TipRanks,10/27/2024,https://finance.yahoo.com/news/colgate-palmolive-price-target-lowered-173011346.html,Stock,CL,-0.128,0.9171,0.6035699999999999
Olin price target lowered to $48 from $55 at Citi,TipRanks,10/27/2024,https://finance.yahoo.com/news/olin-price-target-lowered-48-172514579.html,Stock,OLN,-0.128,0.9003,0.59181
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,GOOGL,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,SMR,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,AMZN,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,GOOG,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,NNE,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,OKLO,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,MSFT,0.0348,0.9579,0.68097
Bloomin Brands price target lowered to $18 from $20 at Citi,TipRanks,10/27/2024,https://finance.yahoo.com/news/bloomin-brands-price-target-lowered-172507490.html,Stock,BLMN,-0.128,-0.5098,-0.39526
Saia price target raised to $534 from $518 at Citi,TipRanks,10/27/2024,https://finance.yahoo.com/news/saia-price-target-raised-534-172007969.html,Stock,SAIA,0.0,0.4134,0.2893799999999999
Prelude Therapeutics price target lowered to $1 from $3 at Barclays,TipRanks,10/27/2024,https://finance.yahoo.com/news/prelude-therapeutics-price-target-lowered-171514131.html,Stock,PRLD,-0.128,0.2835,0.1600499999999999
Virtus Investment price target raised to $212 from $207 at Barclays,TipRanks,10/27/2024,https://finance.yahoo.com/news/virtus-investment-price-target-raised-171507389.html,Stock,VRTS,0.009,0.5596,0.3944199999999999
2 High-Yield Dividend Stocks That Are Screaming Buys Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/55c66f41-509c-3693-8608-071250f0b933/2-high-yield-dividend-stocks.html,Stock,IBM,-0.3664,0.9946,0.5862999999999999
2 High-Yield Dividend Stocks That Are Screaming Buys Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/55c66f41-509c-3693-8608-071250f0b933/2-high-yield-dividend-stocks.html,Stock,DRI,-0.3664,0.9946,0.5862999999999999
"Boeing Strike Is a Hot Mess. The Union Has Risk, Too.",Barrons.com,10/27/2024,https://finance.yahoo.com/m/bcad9744-c716-37b6-9d80-8e7fe517de66/boeing-strike-is-a-hot-mess..html,Stock,BA,-0.3828,0.0207,-0.1003499999999999
Heritage Financial Corp (HFWA) Q3 2024 Earnings Call Highlights: Strong Loan and Deposit Growth ...,GuruFocus.com,10/27/2024,https://finance.yahoo.com/news/heritage-financial-corp-hfwa-q3-170029822.html,Stock,HFWA,0.6149,0.9918,0.87873
How Much Would It Take To Earn $100 A Month From Public Storage Stock?,Benzinga,10/27/2024,https://finance.yahoo.com/news/much-earn-100-month-public-170015027.html,Stock,PSA,0.0194,0.9838,0.69448
Biden calls out Musk over a published report that the Tesla CEO once worked in the US illegally,Associated Press Finance,10/27/2024,https://finance.yahoo.com/news/biden-calls-musk-over-published-164255524.html,Stock,TSLA,-0.0207,0.8919,0.6181199999999999
Tesla Breaks Out Powerfully On Earnings; BYD In Buy Zone With Q3 Results Due,Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/29c92e28-b5ab-392e-8f22-ae525864f9e8/tesla-breaks-out-powerfully.html,Stock,TSLA,0.009,0.0271,0.02167
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,XOM,0.3899,0.9953,0.81368
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,F,0.3899,0.9953,0.81368
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,JNJ,0.3899,0.9953,0.81368
ACG Presidential Plenary to Highlight Analysis of Xifaxan(R) (rifaximin) Risk Reduction of Overt Hepatic Encephalopathy (OHE) Recurrence,ACCESSWIRE,10/27/2024,https://www.accesswire.com/935601/acg-presidential-plenary-to-highlight-analysis-of-xifaxanr-rifaximin-risk-reduction-of-overt-hepatic-encephalopathy-ohe-recurrence,Stock,BHC,-0.3538,-0.9306,-0.75756
Edwards Lifesciences price target raised to $85 from $80 at Barclays,TipRanks,10/27/2024,https://finance.yahoo.com/news/edwards-lifesciences-price-target-raised-160507866.html,Stock,EW,0.0,0.6079,0.4255299999999999
Tesla Shares Surge on Delivery Forecast. Is It Time to Buy the Stock?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/97f4db27-db9d-32c4-b397-bf9573902a1e/tesla-shares-surge-on.html,Stock,TSLA,0.3127,0.9987,0.7928999999999999
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,AAPL,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,GOOGL,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,AMZN,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,GOOG,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,NVDA,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,MSFT,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,META,0.3612,0.5661,0.50463
"How Morgan Stanley, Hess Midstream And Clorox Can Put Cash In Your Pocket",Benzinga,10/27/2024,https://finance.yahoo.com/news/morgan-stanley-hess-midstream-clorox-160013020.html,Stock,HESM,0.0232,0.9944,0.7030399999999999
"How Morgan Stanley, Hess Midstream And Clorox Can Put Cash In Your Pocket",Benzinga,10/27/2024,https://finance.yahoo.com/news/morgan-stanley-hess-midstream-clorox-160013020.html,Stock,CLX,0.0232,0.9944,0.7030399999999999
Phathom Pharmaceuticals to Present VOQUEZNA  Data at the American College of Gastroenterology (ACG) 2024 Annual Meeting,GlobeNewswire,10/27/2024,https://www.globenewswire.com/news-release/2024/10/27/2969733/0/en/Phathom-Pharmaceuticals-to-Present-VOQUEZNA-Data-at-the-American-College-of-Gastroenterology-ACG-2024-Annual-Meeting.html,Stock,PHAT,0.0026,0.994,0.69658
Exact Sciences Presents Multiple Studies at ACG 2024 Demonstrating Leadership in Noninvasive Colorectal Cancer Screening and Patient Engagement,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027869598/en/,Stock,EXAS,0.4723,,
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,COST,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,NVO,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,HIMS,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,LLY,-0.0077,0.9399,0.6556199999999999
"Dividend Investor Earning $10,200 a Month With $977,000 Shares His Portfolio: Top 7 Stocks",Benzinga,10/27/2024,https://finance.yahoo.com/news/dividend-investor-earning-10-200-150019642.html,Stock,BIT,0.3324,0.9942,0.7956599999999999
Could Buying This Weight Loss Stock Be Like Investing in Novo Nordisk At The Dawn of The GLP-1 Revolution?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/7117387b-c203-3ff6-8a97-3d8433b7bb24/could-buying-this-weight-loss.html,Stock,VKTX,0.0077,0.9913,0.69622
Could Buying This Weight Loss Stock Be Like Investing in Novo Nordisk At The Dawn of The GLP-1 Revolution?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/7117387b-c203-3ff6-8a97-3d8433b7bb24/could-buying-this-weight-loss.html,Stock,NVO,0.0077,0.9913,0.69622
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,SPY,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,QQQ,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,AAPL,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,GOOGL,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,AMZN,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,GOOG,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,NVDA,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,MSFT,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,META,0.0052,0.9257,0.64955
Nvidia Stocks (NVDA) Sky-High Valuation: What is Priced In?,Insider Monkey,10/27/2024,https://finance.yahoo.com/news/nvidia-stock-nvda-sky-high-141750030.html,Stock,NVDA,0.0,0.9943,0.6960099999999999
"1 Stock to Buy, 1 Stock to Sell This Week: Meta Platforms, Intel",Investing.com,10/27/2024,https://finance.yahoo.com/news/1-stock-buy-1-stock-134800353.html,Stock,COMP,0.0129,0.9829,0.6919
"1 Stock to Buy, 1 Stock to Sell This Week: Meta Platforms, Intel",Investing.com,10/27/2024,https://finance.yahoo.com/news/1-stock-buy-1-stock-134800353.html,Stock,INTC,0.0129,0.9829,0.6919
"1 Stock to Buy, 1 Stock to Sell This Week: Meta Platforms, Intel",Investing.com,10/27/2024,https://finance.yahoo.com/news/1-stock-buy-1-stock-134800353.html,Stock,META,0.0129,0.9829,0.6919
Is Shopify Stock a No-Brainer Buy Below $100?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/f7fbfbc0-2933-3638-b55e-a8d6280e027c/is-shopify-stock-a-no-brainer.html,Stock,SHOP,-0.3538,0.9865,0.58441
Evolv Technologies (EVLV) Shares Crash After Admitting To Improper Revenue Recognition - Hagens Berman,Newsfile,10/27/2024,https://www.newsfilecorp.com/release/227981/Evolv-Technologies-EVLV-Shares-Crash-After-Admitting-To-Improper-Revenue-Recognition-Hagens-Berman,Stock,EVLV,0.2892,0.9905,0.7801100000000001
